x,y,LOCAL_DATE,UTC_YEAR,STATION_PRESSURE,PRECIP_AMOUNT_FLAG,WEATHER_FRE_DESC,WIND_SPEED,VISIBILITY_FLAG,LOCAL_MONTH,LOCAL_HOUR,TEMP_FLAG,LOCAL_DAY,STATION_PRESSURE_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,UTC_DATE,WIND_DIRECTION,STATION_NAME,LOCAL_YEAR,UTC_MONTH,HUMIDEX_FLAG,WINDCHILL,PROVINCE_CODE,WEATHER_ENG_DESC,WIND_SPEED_FLAG,TEMP,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,WIND_DIRECTION_FLAG,UTC_DAY,HUMIDEX,PRECIP_AMOUNT,ID,WINDCHILL_FLAG,VISIBILITY,CLIMATE_IDENTIFIER
-113.57944444444445,53.31,2015-01-04 11:00:00,2015,94.88,,Généralement dégagé,10,,1,11,,4,,-33.5,,2015-01-04T18:00:00,21,EDMONTON INTL A,2015,1,,-39,AB,Mainly Clear,,-29.7,70,,,4,,,3012216.2015.1.4.11,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 12:00:00,2015,94.8,,ND,12,,1,12,,4,,-31.5,,2015-01-04T19:00:00,23,EDMONTON INTL A,2015,1,,-37,AB,NA,,-27.7,71,,,4,,,3012216.2015.1.4.12,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 13:00:00,2015,94.69,,ND,8,,1,13,,4,,-29.9,,2015-01-04T20:00:00,22,EDMONTON INTL A,2015,1,,-33,AB,NA,,-26.1,71,,,4,,,3012216.2015.1.4.13,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 14:00:00,2015,94.62,,Généralement dégagé,9,,1,14,,4,,-28.4,,2015-01-04T21:00:00,21,EDMONTON INTL A,2015,1,,-32,AB,Mainly Clear,,-24.7,72,,,4,,,3012216.2015.1.4.14,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 15:00:00,2015,94.5,,ND,7,,1,15,,4,,-27.8,,2015-01-04T22:00:00,20,EDMONTON INTL A,2015,1,,-30,AB,NA,,-24.1,72,,,4,,,3012216.2015.1.4.15,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 16:00:00,2015,94.39,,ND,10,,1,16,,4,,-29.7,,2015-01-04T23:00:00,16,EDMONTON INTL A,2015,1,,-34,AB,NA,,-25.9,71,,,4,,,3012216.2015.1.4.16,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 17:00:00,2015,94.24,,Généralement dégagé,14,,1,17,,4,,-30.9,,2015-01-05T00:00:00,16,EDMONTON INTL A,2015,1,,-37,AB,Mainly Clear,,-27.1,71,,,5,,,3012216.2015.1.4.17,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 18:00:00,2015,94.06,,ND,14,,1,18,,4,,-31.2,,2015-01-05T01:00:00,15,EDMONTON INTL A,2015,1,,-38,AB,NA,,-27.4,71,,,5,,,3012216.2015.1.4.18,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 19:00:00,2015,93.94,,ND,13,,1,19,,4,,-29.6,,2015-01-05T02:00:00,17,EDMONTON INTL A,2015,1,,-35,AB,NA,,-25.6,70,,,5,,,3012216.2015.1.4.19,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 20:00:00,2015,93.77,,Généralement nuageux,16,,1,20,,4,,-32.3,,2015-01-05T03:00:00,13,EDMONTON INTL A,2015,1,,-40,AB,Mostly Cloudy,,-28.4,70,,,5,,,3012216.2015.1.4.20,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 21:00:00,2015,93.58,,ND,22,,1,21,,4,,-30.0,,2015-01-05T04:00:00,12,EDMONTON INTL A,2015,1,,-39,AB,NA,,-26.2,71,,,5,,,3012216.2015.1.4.21,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 22:00:00,2015,93.43,,ND,14,,1,22,,4,,-28.8,,2015-01-05T05:00:00,12,EDMONTON INTL A,2015,1,,-35,AB,NA,,-24.8,70,,,5,,,3012216.2015.1.4.22,,24.1,3012216
-113.57944444444445,53.31,2015-01-04 23:00:00,2015,93.29,,Nuageux,16,,1,23,,4,,-28.7,,2015-01-05T06:00:00,12,EDMONTON INTL A,2015,1,,-35,AB,Cloudy,,-24.7,70,,,5,,,3012216.2015.1.4.23,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 00:00:00,2015,93.22,,ND,15,,1,0,,5,,-27.3,,2015-01-05T07:00:00,11,EDMONTON INTL A,2015,1,,-33,AB,NA,,-23.1,69,,,5,,,3012216.2015.1.5.0,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 01:00:00,2015,93.18,,ND,10,,1,1,,5,,-26.3,,2015-01-05T08:00:00,11,EDMONTON INTL A,2015,1,,-29,AB,NA,,-21.9,68,,,5,,,3012216.2015.1.5.1,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 02:00:00,2015,93.27,,Nuageux,12,,1,2,,5,,-26.4,,2015-01-05T09:00:00,6,EDMONTON INTL A,2015,1,,-31,AB,Cloudy,,-22.1,69,,,5,,,3012216.2015.1.5.2,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 03:00:00,2015,93.35,,ND,7,,1,3,,5,,-26.3,,2015-01-05T10:00:00,5,EDMONTON INTL A,2015,1,,-28,AB,NA,,-21.9,68,,,5,,,3012216.2015.1.5.3,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 04:00:00,2015,93.43,,ND,4,,1,4,,5,,-26.5,,2015-01-05T11:00:00,31,EDMONTON INTL A,2015,1,,-26,AB,NA,,-22.6,71,,,5,,,3012216.2015.1.5.4,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 05:00:00,2015,93.52,,Généralement dégagé,11,,1,5,,5,,-27.5,,2015-01-05T12:00:00,28,EDMONTON INTL A,2015,1,,-33,AB,Mainly Clear,,-24.1,74,,,5,,,3012216.2015.1.5.5,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 06:00:00,2015,93.62,,ND,9,,1,6,,5,,-28.8,,2015-01-05T13:00:00,30,EDMONTON INTL A,2015,1,,-33,AB,NA,,-25.6,75,,,5,,,3012216.2015.1.5.6,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 07:00:00,2015,93.7,,ND,10,,1,7,,5,,-28.9,,2015-01-05T14:00:00,27,EDMONTON INTL A,2015,1,,-34,AB,NA,,-25.7,75,,,5,,,3012216.2015.1.5.7,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 08:00:00,2015,93.81,,Généralement dégagé,8,,1,8,,5,,-31.6,,2015-01-05T15:00:00,28,EDMONTON INTL A,2015,1,,-36,AB,Mainly Clear,,-28.0,72,,,5,,,3012216.2015.1.5.8,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 09:00:00,2015,93.92,,ND,7,,1,9,,5,,-31.8,,2015-01-05T16:00:00,27,EDMONTON INTL A,2015,1,,-35,AB,NA,,-28.4,73,,,5,,,3012216.2015.1.5.9,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 10:00:00,2015,93.95,,ND,11,,1,10,,5,,-30.2,,2015-01-05T17:00:00,26,EDMONTON INTL A,2015,1,,-36,AB,NA,,-26.7,73,,,5,,,3012216.2015.1.5.10,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 11:00:00,2015,94.02,,Généralement dégagé,10,,1,11,,5,,-27.6,,2015-01-05T18:00:00,27,EDMONTON INTL A,2015,1,,-32,AB,Mainly Clear,,-23.7,71,,,5,,,3012216.2015.1.5.11,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 12:00:00,2015,94.04,,ND,9,,1,12,,5,,-26.9,,2015-01-05T19:00:00,28,EDMONTON INTL A,2015,1,,-29,AB,NA,,-22.3,67,,,5,,,3012216.2015.1.5.12,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 13:00:00,2015,94.05,,ND,4,,1,13,,5,,-27.2,,2015-01-05T20:00:00,24,EDMONTON INTL A,2015,1,,-26,AB,NA,,-22.5,66,,,5,,,3012216.2015.1.5.13,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 14:00:00,2015,94.1,,Généralement dégagé,11,,1,14,,5,,-26.8,,2015-01-05T21:00:00,26,EDMONTON INTL A,2015,1,,-30,AB,Mainly Clear,,-22.0,66,,,5,,,3012216.2015.1.5.14,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 15:00:00,2015,94.13,,ND,10,,1,15,,5,,-27.6,,2015-01-05T22:00:00,25,EDMONTON INTL A,2015,1,,-31,AB,NA,,-23.1,67,,,5,,,3012216.2015.1.5.15,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 16:00:00,2015,94.2,,ND,8,,1,16,,5,,-28.4,,2015-01-05T23:00:00,25,EDMONTON INTL A,2015,1,,-31,AB,NA,,-24.2,69,,,5,,,3012216.2015.1.5.16,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 17:00:00,2015,94.26,,Généralement nuageux,6,,1,17,,5,,-26.8,,2015-01-06T00:00:00,23,EDMONTON INTL A,2015,1,,-28,AB,Mostly Cloudy,,-22.2,67,,,6,,,3012216.2015.1.5.17,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 18:00:00,2015,94.3,,ND,6,,1,18,,5,,-27.2,,2015-01-06T01:00:00,22,EDMONTON INTL A,2015,1,,-28,AB,NA,,-22.8,68,,,6,,,3012216.2015.1.5.18,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 19:00:00,2015,94.37,,ND,8,,1,19,,5,,-28.5,,2015-01-06T02:00:00,21,EDMONTON INTL A,2015,1,,-31,AB,NA,,-24.2,68,,,6,,,3012216.2015.1.5.19,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 20:00:00,2015,94.38,,Généralement nuageux,5,,1,20,,5,,-25.8,,2015-01-06T03:00:00,22,EDMONTON INTL A,2015,1,,-26,AB,Mostly Cloudy,,-21.7,70,,,6,,,3012216.2015.1.5.20,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 21:00:00,2015,94.42,,ND,8,,1,21,,5,,-28.9,,2015-01-06T04:00:00,23,EDMONTON INTL A,2015,1,,-32,AB,NA,,-25.1,71,,,6,,,3012216.2015.1.5.21,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 22:00:00,2015,94.45,,ND,7,,1,22,,5,,-27.0,,2015-01-06T05:00:00,23,EDMONTON INTL A,2015,1,,-29,AB,NA,,-23.3,72,,,6,,,3012216.2015.1.5.22,,24.1,3012216
-113.57944444444445,53.31,2015-01-05 23:00:00,2015,94.49,,Nuageux,6,,1,23,,5,,-24.8,,2015-01-06T06:00:00,26,EDMONTON INTL A,2015,1,,-26,AB,Cloudy,,-20.8,71,,,6,,,3012216.2015.1.5.23,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 00:00:00,2015,94.55,,ND,4,,1,0,,6,,-23.5,,2015-01-06T07:00:00,34,EDMONTON INTL A,2015,1,,-23,AB,NA,,-19.5,71,,,6,,,3012216.2015.1.6.0,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 01:00:00,2015,94.62,,ND,3,,1,1,,6,,-22.9,,2015-01-06T08:00:00,35,EDMONTON INTL A,2015,1,,-21,AB,NA,,-18.7,70,,,6,,,3012216.2015.1.6.1,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 02:00:00,2015,94.66,,Nuageux,7,,1,2,,6,,-22.5,,2015-01-06T09:00:00,33,EDMONTON INTL A,2015,1,,-23,AB,Cloudy,,-18.1,69,,,6,,,3012216.2015.1.6.2,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 03:00:00,2015,94.73,,ND,4,,1,3,,6,,-22.7,,2015-01-06T10:00:00,29,EDMONTON INTL A,2015,1,,-21,AB,NA,,-18.1,68,,,6,,,3012216.2015.1.6.3,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 04:00:00,2015,94.87,,ND,8,,1,4,,6,,-22.4,,2015-01-06T11:00:00,32,EDMONTON INTL A,2015,1,,-24,AB,NA,,-17.7,67,,,6,,,3012216.2015.1.6.4,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 05:00:00,2015,94.95,,Neige,13,,1,5,,6,,-21.9,,2015-01-06T12:00:00,35,EDMONTON INTL A,2015,1,,-26,AB,Snow,,-17.7,70,,,6,,,3012216.2015.1.6.5,,19.3,3012216
-113.57944444444445,53.31,2015-01-06 06:00:00,2015,95.0,,Neige,8,,1,6,,6,,-21.4,,2015-01-06T13:00:00,35,EDMONTON INTL A,2015,1,,-24,AB,Snow,,-17.8,74,,,6,,,3012216.2015.1.6.6,,8.1,3012216
-113.57944444444445,53.31,2015-01-06 07:00:00,2015,95.12,,Neige,10,,1,7,,6,,-21.1,,2015-01-06T14:00:00,35,EDMONTON INTL A,2015,1,,-25,AB,Snow,,-18.0,77,,,6,,,3012216.2015.1.6.7,,4.8,3012216
-113.57944444444445,53.31,2015-01-06 08:00:00,2015,95.25,,Neige,14,,1,8,,6,,-21.0,,2015-01-06T15:00:00,36,EDMONTON INTL A,2015,1,,-26,AB,Snow,,-17.9,77,,,6,,,3012216.2015.1.6.8,,4.8,3012216
-113.57944444444445,53.31,2015-01-06 09:00:00,2015,95.36,,Neige,12,,1,9,,6,,-21.2,,2015-01-06T16:00:00,36,EDMONTON INTL A,2015,1,,-25,AB,Snow,,-17.9,76,,,6,,,3012216.2015.1.6.9,,4.8,3012216
-113.57944444444445,53.31,2015-01-06 10:00:00,2015,95.49,,ND,11,,1,10,,6,,-21.3,,2015-01-06T17:00:00,4,EDMONTON INTL A,2015,1,,-25,AB,NA,,-17.7,74,,,6,,,3012216.2015.1.6.10,,19.3,3012216
-113.57944444444445,53.31,2015-01-06 11:00:00,2015,95.6,,Nuageux,8,,1,11,,6,,-21.6,,2015-01-06T18:00:00,5,EDMONTON INTL A,2015,1,,-24,AB,Cloudy,,-17.7,72,,,6,,,3012216.2015.1.6.11,,19.3,3012216
-113.57944444444445,53.31,2015-01-06 12:00:00,2015,95.62,,ND,0,,1,12,,6,,-21.3,,2015-01-06T19:00:00,0,EDMONTON INTL A,2015,1,,,AB,NA,,-17.4,72,,,6,,,3012216.2015.1.6.12,,19.3,3012216
-113.57944444444445,53.31,2015-01-06 13:00:00,2015,95.66,,ND,0,,1,13,,6,,-21.3,,2015-01-06T20:00:00,0,EDMONTON INTL A,2015,1,,,AB,NA,,-17.4,72,,,6,,,3012216.2015.1.6.13,,19.3,3012216
-113.57944444444445,53.31,2015-01-06 14:00:00,2015,95.67,,Généralement nuageux,0,,1,14,,6,,-21.3,,2015-01-06T21:00:00,0,EDMONTON INTL A,2015,1,,,AB,Mostly Cloudy,,-17.4,72,,,6,,,3012216.2015.1.6.14,,19.3,3012216
-113.57944444444445,53.31,2015-01-06 15:00:00,2015,95.72,,ND,0,,1,15,,6,,-21.4,,2015-01-06T22:00:00,0,EDMONTON INTL A,2015,1,,,AB,NA,,-17.5,72,,,6,,,3012216.2015.1.6.15,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 16:00:00,2015,95.81,,ND,0,,1,16,,6,,-21.5,,2015-01-06T23:00:00,0,EDMONTON INTL A,2015,1,,,AB,NA,,-17.8,73,,,6,,,3012216.2015.1.6.16,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 17:00:00,2015,95.83,,Nuageux,8,,1,17,,6,,-21.2,,2015-01-07T00:00:00,13,EDMONTON INTL A,2015,1,,-24,AB,Cloudy,,-17.8,75,,,7,,,3012216.2015.1.6.17,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 18:00:00,2015,95.86,,ND,7,,1,18,,6,,-21.1,,2015-01-07T01:00:00,15,EDMONTON INTL A,2015,1,,-23,AB,NA,,-17.7,75,,,7,,,3012216.2015.1.6.18,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 19:00:00,2015,95.84,,ND,10,,1,19,,6,,-21.7,,2015-01-07T02:00:00,15,EDMONTON INTL A,2015,1,,-25,AB,NA,,-18.4,76,,,7,,,3012216.2015.1.6.19,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 20:00:00,2015,95.83,,Généralement dégagé,10,,1,20,,6,,-24.3,,2015-01-07T03:00:00,16,EDMONTON INTL A,2015,1,,-29,AB,Mainly Clear,,-21.1,76,,,7,,,3012216.2015.1.6.20,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 21:00:00,2015,95.81,,ND,16,,1,21,,6,,-24.8,,2015-01-07T04:00:00,13,EDMONTON INTL A,2015,1,,-32,AB,NA,,-21.9,78,,,7,,,3012216.2015.1.6.21,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 22:00:00,2015,95.8,,ND,16,,1,22,,6,,-25.1,,2015-01-07T05:00:00,15,EDMONTON INTL A,2015,1,,-32,AB,NA,,-22.2,78,,,7,,,3012216.2015.1.6.22,,24.1,3012216
-113.57944444444445,53.31,2015-01-06 23:00:00,2015,95.71,,Dégagé,19,,1,23,,6,,-23.4,,2015-01-07T06:00:00,14,EDMONTON INTL A,2015,1,,-30,AB,Clear,,-20.2,76,,,7,,,3012216.2015.1.6.23,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 00:00:00,2015,95.59,,ND,23,,1,0,,7,,-23.2,,2015-01-07T07:00:00,14,EDMONTON INTL A,2015,1,,-31,AB,NA,,-19.8,75,,,7,,,3012216.2015.1.7.0,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 01:00:00,2015,95.46,,ND,25,,1,1,,7,,-22.5,,2015-01-07T08:00:00,15,EDMONTON INTL A,2015,1,,-30,AB,NA,,-19.1,75,,,7,,,3012216.2015.1.7.1,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 02:00:00,2015,95.32,,Généralement dégagé,27,,1,2,,7,,-22.6,,2015-01-07T09:00:00,15,EDMONTON INTL A,2015,1,,-31,AB,Mainly Clear,,-19.2,75,,,7,,,3012216.2015.1.7.2,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 03:00:00,2015,95.18,,ND,24,,1,3,,7,,-21.9,,2015-01-07T10:00:00,15,EDMONTON INTL A,2015,1,,-29,AB,NA,,-18.5,75,,,7,,,3012216.2015.1.7.3,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 04:00:00,2015,94.99,,ND,28,,1,4,,7,,-20.8,,2015-01-07T11:00:00,15,EDMONTON INTL A,2015,1,,-29,AB,NA,,-17.4,75,,,7,,,3012216.2015.1.7.4,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 05:00:00,2015,94.75,,Poudrerie élevée,30,,1,5,,7,,-20.3,,2015-01-07T12:00:00,14,EDMONTON INTL A,2015,1,,-28,AB,Blowing Snow,,-16.8,75,,,7,,,3012216.2015.1.7.5,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 06:00:00,2015,94.55,,Poudrerie élevée,28,,1,6,,7,,-18.9,,2015-01-07T13:00:00,15,EDMONTON INTL A,2015,1,,-26,AB,Blowing Snow,,-15.1,73,,,7,,,3012216.2015.1.7.6,,19.3,3012216
-113.57944444444445,53.31,2015-01-07 07:00:00,2015,94.31,,Poudrerie élevée,30,,1,7,,7,,-18.0,,2015-01-07T14:00:00,15,EDMONTON INTL A,2015,1,,-25,AB,Blowing Snow,,-14.0,72,,,7,,,3012216.2015.1.7.7,,19.3,3012216
-113.57944444444445,53.31,2015-01-07 08:00:00,2015,94.19,,Poudrerie élevée,23,,1,8,,7,,-17.3,,2015-01-07T15:00:00,16,EDMONTON INTL A,2015,1,,-23,AB,Blowing Snow,,-13.3,72,,,7,,,3012216.2015.1.7.8,,19.3,3012216
-113.57944444444445,53.31,2015-01-07 09:00:00,2015,93.95,,Poudrerie élevée,22,,1,9,,7,,-16.3,,2015-01-07T16:00:00,15,EDMONTON INTL A,2015,1,,-21,AB,Blowing Snow,,-12.2,72,,,7,,,3012216.2015.1.7.9,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 10:00:00,2015,93.87,,Poudrerie élevée,10,,1,10,,7,,-15.5,,2015-01-07T17:00:00,16,EDMONTON INTL A,2015,1,,-17,AB,Blowing Snow,,-11.2,71,,,7,,,3012216.2015.1.7.10,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 11:00:00,2015,93.73,,Nuageux,19,,1,11,,7,,-15.0,,2015-01-07T18:00:00,19,EDMONTON INTL A,2015,1,,-18,AB,Cloudy,,-10.5,70,,,7,,,3012216.2015.1.7.11,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 12:00:00,2015,93.59,,ND,13,,1,12,,7,,-14.0,,2015-01-07T19:00:00,18,EDMONTON INTL A,2015,1,,-16,AB,NA,,-9.9,72,,,7,,,3012216.2015.1.7.12,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 13:00:00,2015,93.53,,Pluie verglaçante,16,,1,13,,7,,-14.1,,2015-01-07T20:00:00,25,EDMONTON INTL A,2015,1,,-16,AB,Freezing Rain,,-9.0,67,,,7,,,3012216.2015.1.7.13,,19.3,3012216
-113.57944444444445,53.31,2015-01-07 14:00:00,2015,93.48,,Pluie verglaçante,14,,1,14,,7,,-13.3,,2015-01-07T21:00:00,27,EDMONTON INTL A,2015,1,,-15,AB,Freezing Rain,,-8.9,71,,,7,,,3012216.2015.1.7.14,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 15:00:00,2015,93.43,,ND,13,,1,15,,7,,-13.0,,2015-01-07T22:00:00,28,EDMONTON INTL A,2015,1,,-15,AB,NA,,-8.6,71,,,7,,,3012216.2015.1.7.15,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 16:00:00,2015,93.48,,ND,15,,1,16,,7,,-12.4,,2015-01-07T23:00:00,29,EDMONTON INTL A,2015,1,,-15,AB,NA,,-8.4,73,,,7,,,3012216.2015.1.7.16,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 17:00:00,2015,93.48,,Neige,9,,1,17,,7,,-11.2,,2015-01-08T00:00:00,29,EDMONTON INTL A,2015,1,,-13,AB,Snow,,-8.2,79,,,8,,,3012216.2015.1.7.17,,3.2,3012216
-113.57944444444445,53.31,2015-01-07 18:00:00,2015,93.58,,Neige,19,,1,18,,7,,-10.6,,2015-01-08T01:00:00,32,EDMONTON INTL A,2015,1,,-15,AB,Snow,,-7.9,81,,,8,,,3012216.2015.1.7.18,,24.1,3012216
-113.57944444444445,53.31,2015-01-07 19:00:00,2015,93.71,,Poudrerie élevée,33,,1,19,,7,,-12.4,,2015-01-08T02:00:00,35,EDMONTON INTL A,2015,1,,-19,AB,Blowing Snow,,-9.4,79,,,8,,,3012216.2015.1.7.19,,19.3,3012216
-113.57944444444445,53.31,2015-01-07 20:00:00,2015,93.9,,Poudrerie élevée,34,,1,20,,7,,-14.0,,2015-01-08T03:00:00,34,EDMONTON INTL A,2015,1,,-21,AB,Blowing Snow,,-10.5,76,,,8,,,3012216.2015.1.7.20,,16.1,3012216
-113.57944444444445,53.31,2015-01-07 21:00:00,2015,94.05,,"Neige,Poudrerie élevée",32,,1,21,,7,,-15.1,,2015-01-08T04:00:00,35,EDMONTON INTL A,2015,1,,-21,AB,"Snow,Blowing Snow",,-11.0,72,,,8,,,3012216.2015.1.7.21,,16.1,3012216
-113.57944444444445,53.31,2015-01-07 22:00:00,2015,94.19,,"Neige,Poudrerie élevée",36,,1,22,,7,,-15.7,,2015-01-08T05:00:00,34,EDMONTON INTL A,2015,1,,-23,AB,"Snow,Blowing Snow",,-11.8,73,,,8,,,3012216.2015.1.7.22,,6.4,3012216
-113.57944444444445,53.31,2015-01-07 23:00:00,2015,94.36,,"Neige,Poudrerie élevée",41,,1,23,,7,,-16.8,,2015-01-08T06:00:00,34,EDMONTON INTL A,2015,1,,-24,AB,"Snow,Blowing Snow",,-12.4,70,,,8,,,3012216.2015.1.7.23,,8.1,3012216
-113.57944444444445,53.31,2015-01-08 00:00:00,2015,94.53,,"Neige,Poudrerie élevée",36,,1,0,,8,,-16.6,,2015-01-08T07:00:00,33,EDMONTON INTL A,2015,1,,-24,AB,"Snow,Blowing Snow",,-13.0,75,,,8,,,3012216.2015.1.8.0,,4.8,3012216
-113.57944444444445,53.31,2015-01-08 01:00:00,2015,94.71,,"Neige,Poudrerie élevée",32,,1,1,,8,,-17.2,,2015-01-08T08:00:00,33,EDMONTON INTL A,2015,1,,-24,AB,"Snow,Blowing Snow",,-13.3,73,,,8,,,3012216.2015.1.8.1,,8.1,3012216
-113.57944444444445,53.31,2015-01-08 02:00:00,2015,94.88,,"Neige,Poudrerie élevée",25,,1,2,,8,,-17.7,,2015-01-08T09:00:00,32,EDMONTON INTL A,2015,1,,-23,AB,"Snow,Blowing Snow",,-13.5,71,,,8,,,3012216.2015.1.8.2,,16.1,3012216
-113.57944444444445,53.31,2015-01-08 03:00:00,2015,94.95,,Poudrerie élevée,24,,1,3,,8,,-17.5,,2015-01-08T10:00:00,31,EDMONTON INTL A,2015,1,,-23,AB,Blowing Snow,,-13.1,70,,,8,,,3012216.2015.1.8.3,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 04:00:00,2015,95.0,,Poudrerie élevée,28,,1,4,,8,,-19.0,,2015-01-08T11:00:00,31,EDMONTON INTL A,2015,1,,-24,AB,Blowing Snow,,-13.9,66,,,8,,,3012216.2015.1.8.4,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 05:00:00,2015,95.1,,Poudrerie élevée,30,,1,5,,8,,-19.7,,2015-01-08T12:00:00,32,EDMONTON INTL A,2015,1,,-26,AB,Blowing Snow,,-14.9,67,,,8,,,3012216.2015.1.8.5,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 06:00:00,2015,95.19,,Poudrerie élevée,27,,1,6,,8,,-20.1,,2015-01-08T13:00:00,31,EDMONTON INTL A,2015,1,,-26,AB,Blowing Snow,,-15.5,68,,,8,,,3012216.2015.1.8.6,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 07:00:00,2015,95.26,,Poudrerie élevée,23,,1,7,,8,,-20.5,,2015-01-08T14:00:00,31,EDMONTON INTL A,2015,1,,-26,AB,Blowing Snow,,-16.0,69,,,8,,,3012216.2015.1.8.7,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 08:00:00,2015,95.4,,Poudrerie élevée,22,,1,8,,8,,-21.0,,2015-01-08T15:00:00,32,EDMONTON INTL A,2015,1,,-27,AB,Blowing Snow,,-16.7,70,,,8,,,3012216.2015.1.8.8,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 09:00:00,2015,95.45,,ND,18,,1,9,,8,,-21.5,,2015-01-08T16:00:00,31,EDMONTON INTL A,2015,1,,-27,AB,NA,,-17.4,71,,,8,,,3012216.2015.1.8.9,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 10:00:00,2015,95.5,,ND,21,,1,10,,8,,-21.4,,2015-01-08T17:00:00,31,EDMONTON INTL A,2015,1,,-27,AB,NA,,-17.0,69,,,8,,,3012216.2015.1.8.10,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 11:00:00,2015,95.52,,Dégagé,21,,1,11,,8,,-21.6,,2015-01-08T18:00:00,31,EDMONTON INTL A,2015,1,,-26,AB,Clear,,-16.5,65,,,8,,,3012216.2015.1.8.11,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 12:00:00,2015,95.51,,ND,19,,1,12,,8,,-21.7,,2015-01-08T19:00:00,31,EDMONTON INTL A,2015,1,,-25,AB,NA,,-16.0,62,,,8,,,3012216.2015.1.8.12,,24.1,3012216
-113.57944444444445,53.31,2015-01-08 13:00:00,2015,95.47,,ND,22,,1,13,,8,,-21.7,,2015-01-08T20:00:00,32,EDMONTON INTL A,2015,1,,-25,AB,NA,,-15.6,60,,,8,,,3012216.2015.1.8.13,,24.1,3012216
