x,y,UTC_DATE,UTC_DAY,WINDCHILL_FLAG,LOCAL_HOUR,WIND_SPEED_FLAG,WIND_SPEED,HUMIDEX,ID,PROVINCE_CODE,WEATHER_ENG_DESC,TEMP_FLAG,LOCAL_YEAR,PRECIP_AMOUNT_FLAG,LOCAL_DAY,HUMIDEX_FLAG,STATION_PRESSURE_FLAG,UTC_YEAR,VISIBILITY_FLAG,WIND_DIRECTION_FLAG,TEMP,UTC_MONTH,CLIMATE_IDENTIFIER,DEW_POINT_TEMP_FLAG,WINDCHILL,RELATIVE_HUMIDITY_FLAG,WIND_DIRECTION,PRECIP_AMOUNT,DEW_POINT_TEMP,STATION_PRESSURE,LOCAL_DATE,LOCAL_MONTH,WEATHER_FRE_DESC,RELATIVE_HUMIDITY,VISIBILITY,STATION_NAME
-113.57944444444445,53.31,2018-06-28T01:00:00,28,,18,,26,,3012216.2018.6.27.18,AB,NA,,2018,,27,,,2018,,,19.9,6,3012216,,,,32,,4.7,92.31,2018-06-27 18:00:00,6,ND,36,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T02:00:00,28,,19,,22,,3012216.2018.6.27.19,AB,NA,,2018,,27,,,2018,,,18.6,6,3012216,,,,34,,5.4,92.33,2018-06-27 19:00:00,6,ND,41,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T03:00:00,28,,20,,10,,3012216.2018.6.27.20,AB,Mostly Cloudy,,2018,,27,,,2018,,,15.9,6,3012216,,,,35,,6.7,92.41,2018-06-27 20:00:00,6,Généralement nuageux,54,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T04:00:00,28,,21,,4,,3012216.2018.6.27.21,AB,NA,,2018,,27,,,2018,,,12.3,6,3012216,,,,35,,6.7,92.45,2018-06-27 21:00:00,6,ND,68,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T05:00:00,28,,22,,7,,3012216.2018.6.27.22,AB,NA,,2018,,27,,,2018,,,8.1,6,3012216,,,,22,,5.3,92.52,2018-06-27 22:00:00,6,ND,83,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T06:00:00,28,,23,,8,,3012216.2018.6.27.23,AB,Mostly Cloudy,,2018,,27,,,2018,,,6.1,6,3012216,,,,21,,4.4,92.53,2018-06-27 23:00:00,6,Généralement nuageux,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T07:00:00,28,,0,,7,,3012216.2018.6.28.0,AB,NA,,2018,,28,,,2018,,,5.5,6,3012216,,,,22,,3.9,92.55,2018-06-28 00:00:00,6,ND,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T08:00:00,28,,1,,7,,3012216.2018.6.28.1,AB,NA,,2018,,28,,,2018,,,3.9,6,3012216,,,,22,,2.3,92.54,2018-06-28 01:00:00,6,ND,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T09:00:00,28,,2,,9,,3012216.2018.6.28.2,AB,Mostly Cloudy,,2018,,28,,,2018,,,3.3,6,3012216,,,,23,,2.0,92.53,2018-06-28 02:00:00,6,Généralement nuageux,91,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T10:00:00,28,,3,,8,,3012216.2018.6.28.3,AB,NA,,2018,,28,,,2018,,,4.8,6,3012216,,,,24,,3.0,92.53,2018-06-28 03:00:00,6,ND,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T11:00:00,28,,4,,7,,3012216.2018.6.28.4,AB,NA,,2018,,28,,,2018,,,5.1,6,3012216,,,,24,,3.4,92.54,2018-06-28 04:00:00,6,ND,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T12:00:00,28,,5,,10,,3012216.2018.6.28.5,AB,Mostly Cloudy,,2018,,28,,,2018,,,6.5,6,3012216,,,,30,,4.4,92.54,2018-06-28 05:00:00,6,Généralement nuageux,86,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T13:00:00,28,,6,,9,,3012216.2018.6.28.6,AB,NA,,2018,,28,,,2018,,,8.7,6,3012216,,,,25,,6.1,92.55,2018-06-28 06:00:00,6,ND,83,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T14:00:00,28,,7,,13,,3012216.2018.6.28.7,AB,NA,,2018,,28,,,2018,,,12.5,6,3012216,,,,26,,6.9,92.55,2018-06-28 07:00:00,6,ND,68,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T15:00:00,28,,8,,16,,3012216.2018.6.28.8,AB,Mainly Clear,,2018,,28,,,2018,,,15.0,6,3012216,,,,27,,5.9,92.55,2018-06-28 08:00:00,6,Généralement dégagé,54,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T16:00:00,28,,9,,18,,3012216.2018.6.28.9,AB,NA,,2018,,28,,,2018,,,17.0,6,3012216,,,,30,,4.8,92.52,2018-06-28 09:00:00,6,ND,44,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T17:00:00,28,,10,,28,,3012216.2018.6.28.10,AB,NA,,2018,,28,,,2018,,,18.1,6,3012216,,,,26,,4.8,92.5,2018-06-28 10:00:00,6,ND,41,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T18:00:00,28,,11,,20,,3012216.2018.6.28.11,AB,Mainly Clear,,2018,,28,,,2018,,,19.8,6,3012216,,,,27,,5.4,92.47,2018-06-28 11:00:00,6,Généralement dégagé,39,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T19:00:00,28,,12,,19,,3012216.2018.6.28.12,AB,NA,,2018,,28,,,2018,,,20.4,6,3012216,,,,27,,5.8,92.45,2018-06-28 12:00:00,6,ND,38,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T20:00:00,28,,13,,17,,3012216.2018.6.28.13,AB,NA,,2018,,28,,,2018,,,19.6,6,3012216,,,,32,,2.8,92.41,2018-06-28 13:00:00,6,ND,32,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T21:00:00,28,,14,,14,,3012216.2018.6.28.14,AB,Mostly Cloudy,,2018,,28,,,2018,,,20.2,6,3012216,,,,30,,5.5,92.4,2018-06-28 14:00:00,6,Généralement nuageux,38,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T22:00:00,28,,15,,15,,3012216.2018.6.28.15,AB,NA,,2018,,28,,,2018,,,20.5,6,3012216,,,,27,,4.5,92.39,2018-06-28 15:00:00,6,ND,35,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T23:00:00,28,,16,,17,,3012216.2018.6.28.16,AB,NA,,2018,,28,,,2018,,,20.4,6,3012216,,,,24,,5.0,92.39,2018-06-28 16:00:00,6,ND,36,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T00:00:00,29,,17,,22,,3012216.2018.6.28.17,AB,Mostly Cloudy,,2018,,28,,,2018,,,21.4,6,3012216,,,,24,,4.6,92.39,2018-06-28 17:00:00,6,Généralement nuageux,33,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T01:00:00,29,,18,,8,,3012216.2018.6.28.18,AB,NA,,2018,,28,,,2018,,,20.5,6,3012216,,,,32,,6.4,92.4,2018-06-28 18:00:00,6,ND,39,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T02:00:00,29,,19,,6,,3012216.2018.6.28.19,AB,NA,,2018,,28,,,2018,,,19.1,6,3012216,,,,30,,7.2,92.42,2018-06-28 19:00:00,6,ND,46,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T03:00:00,29,,20,,10,,3012216.2018.6.28.20,AB,Mainly Clear,,2018,,28,,,2018,,,17.3,6,3012216,,,,35,,8.1,92.45,2018-06-28 20:00:00,6,Généralement dégagé,54,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T04:00:00,29,,21,,9,,3012216.2018.6.28.21,AB,NA,,2018,,28,,,2018,,,14.0,6,3012216,,,,34,,6.8,92.49,2018-06-28 21:00:00,6,ND,61,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T05:00:00,29,,22,,3,,3012216.2018.6.28.22,AB,NA,,2018,,28,,,2018,,,11.2,6,3012216,,,,36,,7.0,92.52,2018-06-28 22:00:00,6,ND,75,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T06:00:00,29,,23,,5,,3012216.2018.6.28.23,AB,Mostly Cloudy,,2018,,28,,,2018,,,11.1,6,3012216,,,,17,,7.7,92.54,2018-06-28 23:00:00,6,Généralement nuageux,79,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T07:00:00,29,,0,,13,,3012216.2018.6.29.0,AB,Rain Showers,,2018,,29,,,2018,,,13.8,6,3012216,,,,12,,7.4,92.57,2018-06-29 00:00:00,6,Averses de pluie,65,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T08:00:00,29,,1,,7,,3012216.2018.6.29.1,AB,NA,,2018,,29,,,2018,,,13.1,6,3012216,,,,14,,7.4,92.57,2018-06-29 01:00:00,6,ND,68,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T09:00:00,29,,2,,5,,3012216.2018.6.29.2,AB,Mostly Cloudy,,2018,,29,,,2018,,,10.2,6,3012216,,,,15,,8.0,92.6,2018-06-29 02:00:00,6,Généralement nuageux,86,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T10:00:00,29,,3,,8,,3012216.2018.6.29.3,AB,NA,,2018,,29,,,2018,,,11.7,6,3012216,,,,13,,8.4,92.59,2018-06-29 03:00:00,6,ND,80,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T11:00:00,29,,4,,10,,3012216.2018.6.29.4,AB,NA,,2018,,29,,,2018,,,11.3,6,3012216,,,,4,,8.7,92.63,2018-06-29 04:00:00,6,ND,84,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T12:00:00,29,,5,,13,,3012216.2018.6.29.5,AB,Mostly Cloudy,,2018,,29,,,2018,,,13.2,6,3012216,,,,33,,7.9,92.66,2018-06-29 05:00:00,6,Généralement nuageux,70,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T13:00:00,29,,6,,11,,3012216.2018.6.29.6,AB,NA,,2018,,29,,,2018,,,11.9,6,3012216,,,,18,,9.1,92.63,2018-06-29 06:00:00,6,ND,83,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T14:00:00,29,,7,,9,,3012216.2018.6.29.7,AB,NA,,2018,,29,,,2018,,,13.5,6,3012216,,,,20,,10.4,92.63,2018-06-29 07:00:00,6,ND,82,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T15:00:00,29,,8,,9,,3012216.2018.6.29.8,AB,Mostly Cloudy,,2018,,29,,,2018,,,15.6,6,3012216,,,,25,,10.0,92.65,2018-06-29 08:00:00,6,Généralement nuageux,69,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T16:00:00,29,,9,,9,,3012216.2018.6.29.9,AB,Rain Showers,,2018,,29,,,2018,,,14.6,6,3012216,,,,29,,11.1,92.7,2018-06-29 09:00:00,6,Averses de pluie,79,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T17:00:00,29,,10,,17,,3012216.2018.6.29.10,AB,NA,,2018,,29,,,2018,,,17.9,6,3012216,,,,29,,8.7,92.7,2018-06-29 10:00:00,6,ND,54,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T18:00:00,29,,11,,14,,3012216.2018.6.29.11,AB,Mostly Cloudy,,2018,,29,,,2018,,,18.9,6,3012216,,,,32,,8.0,92.68,2018-06-29 11:00:00,6,Généralement nuageux,49,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T19:00:00,29,,12,,14,,3012216.2018.6.29.12,AB,NA,,2018,,29,,,2018,,,20.2,6,3012216,,,,30,,8.5,92.67,2018-06-29 12:00:00,6,ND,46,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T20:00:00,29,,13,,13,,3012216.2018.6.29.13,AB,NA,,2018,,29,,,2018,,,21.1,6,3012216,,,,32,,9.6,92.65,2018-06-29 13:00:00,6,ND,47,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T21:00:00,29,,14,,19,,3012216.2018.6.29.14,AB,Mostly Cloudy,,2018,,29,,,2018,,,21.4,6,3012216,,,,30,,8.1,92.64,2018-06-29 14:00:00,6,Généralement nuageux,42,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T22:00:00,29,,15,,11,,3012216.2018.6.29.15,AB,NA,,2018,,29,,,2018,,,21.4,6,3012216,,,,25,,5.9,92.63,2018-06-29 15:00:00,6,ND,36,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-29T23:00:00,29,,16,,14,,3012216.2018.6.29.16,AB,NA,,2018,,29,,,2018,,,21.3,6,3012216,,,,30,,7.2,92.62,2018-06-29 16:00:00,6,ND,40,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T00:00:00,30,,17,,14,,3012216.2018.6.29.17,AB,Mostly Cloudy,,2018,,29,,,2018,,,22.1,6,3012216,,,,32,,5.8,92.62,2018-06-29 17:00:00,6,Généralement nuageux,34,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T01:00:00,30,,18,,8,,3012216.2018.6.29.18,AB,NA,,2018,,29,,,2018,,,20.9,6,3012216,,,,19,,10.5,92.65,2018-06-29 18:00:00,6,ND,51,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T02:00:00,30,,19,,17,,3012216.2018.6.29.19,AB,NA,,2018,,29,,,2018,,,18.9,6,3012216,,,,19,,10.2,92.68,2018-06-29 19:00:00,6,ND,57,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T03:00:00,30,,20,,18,,3012216.2018.6.29.20,AB,Mostly Cloudy,,2018,,29,,,2018,,,17.0,6,3012216,,,,21,,9.2,92.71,2018-06-29 20:00:00,6,Généralement nuageux,60,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T04:00:00,30,,21,,11,,3012216.2018.6.29.21,AB,NA,,2018,,29,,,2018,,,13.8,6,3012216,,,,21,,8.7,92.76,2018-06-29 21:00:00,6,ND,71,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T05:00:00,30,,22,,12,,3012216.2018.6.29.22,AB,NA,,2018,,29,,,2018,,,12.4,6,3012216,,,,21,,8.2,92.8,2018-06-29 22:00:00,6,ND,75,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T06:00:00,30,,23,,13,,3012216.2018.6.29.23,AB,Mainly Clear,,2018,,29,,,2018,,,8.8,6,3012216,,,,20,,7.0,92.81,2018-06-29 23:00:00,6,Généralement dégagé,88,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T07:00:00,30,,0,,4,,3012216.2018.6.30.0,AB,NA,,2018,,30,,,2018,,,7.6,6,3012216,,,,36,,6.3,92.84,2018-06-30 00:00:00,6,ND,91,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T08:00:00,30,,1,,10,,3012216.2018.6.30.1,AB,NA,,2018,,30,,,2018,,,8.8,6,3012216,,,,22,,6.2,92.84,2018-06-30 01:00:00,6,ND,84,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T09:00:00,30,,2,,9,,3012216.2018.6.30.2,AB,Mainly Clear,,2018,,30,,,2018,,,6.0,6,3012216,,,,21,,4.8,92.84,2018-06-30 02:00:00,6,Généralement dégagé,91,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T10:00:00,30,,3,,7,,3012216.2018.6.30.3,AB,NA,,2018,,30,,,2018,,,7.5,6,3012216,,,,24,,5.6,92.82,2018-06-30 03:00:00,6,ND,88,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T11:00:00,30,,4,,8,,3012216.2018.6.30.4,AB,NA,,2018,,30,,,2018,,,5.9,6,3012216,,,,20,,4.6,92.82,2018-06-30 04:00:00,6,ND,91,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T12:00:00,30,,5,,11,,3012216.2018.6.30.5,AB,Clear,,2018,,30,,,2018,,,5.9,6,3012216,,,,19,,4.9,92.83,2018-06-30 05:00:00,6,Dégagé,93,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T13:00:00,30,,6,,5,,3012216.2018.6.30.6,AB,NA,,2018,,30,,,2018,,,9.4,6,3012216,,,,21,,7.8,92.81,2018-06-30 06:00:00,6,ND,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T14:00:00,30,,7,,16,,3012216.2018.6.30.7,AB,NA,,2018,,30,,,2018,,,14.2,6,3012216,,,,26,,9.2,92.82,2018-06-30 07:00:00,6,ND,72,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T15:00:00,30,,8,,7,,3012216.2018.6.30.8,AB,Mostly Cloudy,,2018,,30,,,2018,,,16.3,6,3012216,,,,24,,9.2,92.8,2018-06-30 08:00:00,6,Généralement nuageux,62,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T16:00:00,30,,9,,9,,3012216.2018.6.30.9,AB,NA,,2018,,30,,,2018,,,17.6,6,3012216,,,,24,,9.2,92.8,2018-06-30 09:00:00,6,ND,57,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T17:00:00,30,,10,,10,,3012216.2018.6.30.10,AB,NA,,2018,,30,,,2018,,,19.1,6,3012216,,,,26,,9.0,92.75,2018-06-30 10:00:00,6,ND,52,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T18:00:00,30,,11,,9,,3012216.2018.6.30.11,AB,Mostly Cloudy,,2018,,30,,,2018,,,20.0,6,3012216,,,,29,,8.0,92.71,2018-06-30 11:00:00,6,Généralement nuageux,45,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T19:00:00,30,,12,,14,,3012216.2018.6.30.12,AB,NA,,2018,,30,,,2018,,,20.1,6,3012216,,,,30,,7.0,92.65,2018-06-30 12:00:00,6,ND,42,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T20:00:00,30,,13,,12,,3012216.2018.6.30.13,AB,Rain Showers,,2018,,30,,,2018,,,20.7,6,3012216,,,,28,,7.6,92.6,2018-06-30 13:00:00,6,Averses de pluie,42,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T21:00:00,30,,14,,30,,3012216.2018.6.30.14,AB,"Thunderstorms,Rain Showers",,2018,,30,,,2018,,,16.7,6,3012216,,,,25,,8.9,92.62,2018-06-30 14:00:00,6,"Orages,Averses de pluie",60,16.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T22:00:00,30,,15,,3,,3012216.2018.6.30.15,AB,"Thunderstorms,Rain Showers",,2018,,30,,,2018,,,14.6,6,3012216,,,,14,,10.3,92.57,2018-06-30 15:00:00,6,"Orages,Averses de pluie",75,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-30T23:00:00,30,,16,,4,,3012216.2018.6.30.16,AB,"Thunderstorms,Rain Showers",,2018,,30,,,2018,,,16.7,6,3012216,,,,21,,10.6,92.56,2018-06-30 16:00:00,6,"Orages,Averses de pluie",67,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T00:00:00,1,,17,,18,,3012216.2018.6.30.17,AB,Rain Showers,,2018,,30,,,2018,,,12.8,7,3012216,,,,27,,11.0,92.53,2018-06-30 17:00:00,6,Averses de pluie,89,19.3,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T01:00:00,1,,18,,4,,3012216.2018.6.30.18,AB,NA,,2018,,30,,,2018,,,13.8,7,3012216,,,,1,,11.2,92.49,2018-06-30 18:00:00,6,ND,84,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T02:00:00,1,,19,,7,,3012216.2018.6.30.19,AB,NA,,2018,,30,,,2018,,,14.0,7,3012216,,,,16,,11.7,92.43,2018-06-30 19:00:00,6,ND,86,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T03:00:00,1,,20,,9,,3012216.2018.6.30.20,AB,Mostly Cloudy,,2018,,30,,,2018,,,14.9,7,3012216,,,,22,,11.1,92.45,2018-06-30 20:00:00,6,Généralement nuageux,78,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T04:00:00,1,,21,,8,,3012216.2018.6.30.21,AB,NA,,2018,,30,,,2018,,,11.1,7,3012216,,,,23,,10.0,92.45,2018-06-30 21:00:00,6,ND,93,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T05:00:00,1,,22,,11,,3012216.2018.6.30.22,AB,NA,,2018,,30,,,2018,,,10.0,7,3012216,,,,18,,8.9,92.41,2018-06-30 22:00:00,6,ND,93,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T06:00:00,1,,23,,9,,3012216.2018.6.30.23,AB,Mostly Cloudy,,2018,,30,,,2018,,,8.7,7,3012216,,,,21,,7.6,92.42,2018-06-30 23:00:00,6,Généralement nuageux,92,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T07:00:00,1,,0,,9,,3012216.2018.7.1.0,AB,NA,,2018,,1,,,2018,,,10.2,7,3012216,,,,25,,8.9,92.47,2018-07-01 00:00:00,7,ND,92,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T08:00:00,1,,1,,5,,3012216.2018.7.1.1,AB,NA,,2018,,1,,,2018,,,10.8,7,3012216,,,,32,,8.8,92.5,2018-07-01 01:00:00,7,ND,87,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T09:00:00,1,,2,,13,,3012216.2018.7.1.2,AB,Mostly Cloudy,,2018,,1,,,2018,,,8.6,7,3012216,,,,27,,7.8,92.49,2018-07-01 02:00:00,7,Généralement nuageux,95,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T10:00:00,1,,3,,7,,3012216.2018.7.1.3,AB,NA,,2018,,1,,,2018,,,6.6,7,3012216,,,,25,,6.1,92.5,2018-07-01 03:00:00,7,ND,97,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T11:00:00,1,,4,,9,,3012216.2018.7.1.4,AB,NA,,2018,,1,,,2018,,,6.4,7,3012216,,,,23,,6.0,92.53,2018-07-01 04:00:00,7,ND,98,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T12:00:00,1,,5,,10,,3012216.2018.7.1.5,AB,Mainly Clear,,2018,,1,,,2018,,,6.7,7,3012216,,,,26,,6.1,92.57,2018-07-01 05:00:00,7,Généralement dégagé,96,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T13:00:00,1,,6,,11,,3012216.2018.7.1.6,AB,NA,,2018,,1,,,2018,,,9.7,7,3012216,,,,27,,8.1,92.59,2018-07-01 06:00:00,7,ND,90,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T14:00:00,1,,7,,13,,3012216.2018.7.1.7,AB,NA,,2018,,1,,,2018,,,12.6,7,3012216,,,,29,,8.2,92.61,2018-07-01 07:00:00,7,ND,75,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T15:00:00,1,,8,,24,,3012216.2018.7.1.8,AB,Mainly Clear,,2018,,1,,,2018,,,14.3,7,3012216,,,,29,,7.7,92.61,2018-07-01 08:00:00,7,Généralement dégagé,64,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T16:00:00,1,,9,,27,,3012216.2018.7.1.9,AB,NA,,2018,,1,,,2018,,,16.0,7,3012216,,,,29,,7.3,92.59,2018-07-01 09:00:00,7,ND,56,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T17:00:00,1,,10,,22,,3012216.2018.7.1.10,AB,NA,,2018,,1,,,2018,,,16.6,7,3012216,,,,29,,6.0,92.57,2018-07-01 10:00:00,7,ND,49,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T18:00:00,1,,11,,19,,3012216.2018.7.1.11,AB,Mostly Cloudy,,2018,,1,,,2018,,,17.6,7,3012216,,,,31,,6.9,92.53,2018-07-01 11:00:00,7,Généralement nuageux,49,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T19:00:00,1,,12,,26,,3012216.2018.7.1.12,AB,NA,,2018,,1,,,2018,,,18.4,7,3012216,,,,30,,6.6,92.53,2018-07-01 12:00:00,7,ND,46,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T20:00:00,1,,13,,29,,3012216.2018.7.1.13,AB,NA,,2018,,1,,,2018,,,17.6,7,3012216,,,,32,,7.0,92.52,2018-07-01 13:00:00,7,ND,49,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T21:00:00,1,,14,,27,,3012216.2018.7.1.14,AB,Mainly Clear,,2018,,1,,,2018,,,17.8,7,3012216,,,,33,,6.1,92.52,2018-07-01 14:00:00,7,Généralement dégagé,46,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T22:00:00,1,,15,,17,,3012216.2018.7.1.15,AB,NA,,2018,,1,,,2018,,,18.4,7,3012216,,,,32,,7.4,92.47,2018-07-01 15:00:00,7,ND,48,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-01T23:00:00,1,,16,,21,,3012216.2018.7.1.16,AB,NA,,2018,,1,,,2018,,,18.0,7,3012216,,,,33,,7.5,92.45,2018-07-01 16:00:00,7,ND,50,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-02T00:00:00,2,,17,,31,,3012216.2018.7.1.17,AB,Mostly Cloudy,,2018,,1,,,2018,,,17.7,7,3012216,,,,31,,5.3,92.46,2018-07-01 17:00:00,7,Généralement nuageux,44,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-02T01:00:00,2,,18,,21,,3012216.2018.7.1.18,AB,NA,,2018,,1,,,2018,,,16.5,7,3012216,,,,33,,5.8,92.5,2018-07-01 18:00:00,7,ND,49,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-02T02:00:00,2,,19,,23,,3012216.2018.7.1.19,AB,NA,,2018,,1,,,2018,,,15.4,7,3012216,,,,34,,7.2,92.53,2018-07-01 19:00:00,7,ND,58,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-02T03:00:00,2,,20,,18,,3012216.2018.7.1.20,AB,Mostly Cloudy,,2018,,1,,,2018,,,13.7,7,3012216,,,,33,,5.6,92.58,2018-07-01 20:00:00,7,Généralement nuageux,58,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-02T04:00:00,2,,21,,5,,3012216.2018.7.1.21,AB,NA,,2018,,1,,,2018,,,11.1,7,3012216,,,,32,,5.8,92.6,2018-07-01 21:00:00,7,ND,70,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-02T05:00:00,2,,22,,11,,3012216.2018.7.1.22,AB,NA,,2018,,1,,,2018,,,8.2,7,3012216,,,,27,,5.1,92.61,2018-07-01 22:00:00,7,ND,81,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-02T06:00:00,2,,23,,14,,3012216.2018.7.1.23,AB,Mostly Cloudy,,2018,,1,,,2018,,,11.6,7,3012216,,,,27,,6.4,92.64,2018-07-01 23:00:00,7,Généralement nuageux,70,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-07-02T07:00:00,2,,0,,10,,3012216.2018.7.2.0,AB,NA,,2018,,2,,,2018,,,10.6,7,3012216,,,,27,,6.5,92.6,2018-07-02 00:00:00,7,ND,76,24.1,EDMONTON INTL A
