x,y,STATION_PRESSURE_FLAG,WIND_SPEED,PROVINCE_CODE,ID,UTC_DAY,WEATHER_FRE_DESC,WIND_SPEED_FLAG,UTC_DATE,HUMIDEX,STATION_PRESSURE,LOCAL_MONTH,RELATIVE_HUMIDITY,DEW_POINT_TEMP,WEATHER_ENG_DESC,LOCAL_DAY,RELATIVE_HUMIDITY_FLAG,PRECIP_AMOUNT,WIND_DIRECTION,VISIBILITY,VISIBILITY_FLAG,WINDCHILL_FLAG,CLIMATE_IDENTIFIER,UTC_MONTH,LOCAL_YEAR,WINDCHILL,WIND_DIRECTION_FLAG,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,UTC_YEAR,DEW_POINT_TEMP_FLAG,LOCAL_DATE,STATION_NAME,TEMP,HUMIDEX_FLAG,TEMP_FLAG
-114.01333333333334,51.1225,,5,AB,3031092.2020.7.12.20,13,Généralement nuageux,,2020-07-13T03:00:00,,88.53,7,71,7.2,Mostly Cloudy,12,,,12,16.1,,,3031092,7,2020,,,,20,2020,,2020-07-12 20:00:00,CALGARY INTL A,12.2,,
-114.01333333333334,51.1225,,5,AB,3031092.2020.7.12.21,13,ND,,2020-07-13T04:00:00,,88.61,7,72,7.0,NA,12,,,15,16.1,,,3031092,7,2020,,,,21,2020,,2020-07-12 21:00:00,CALGARY INTL A,11.8,,
-114.01333333333334,51.1225,,9,AB,3031092.2020.7.12.22,13,ND,,2020-07-13T05:00:00,,88.65,7,75,7.8,NA,12,,,22,16.1,,,3031092,7,2020,,,,22,2020,,2020-07-12 22:00:00,CALGARY INTL A,12.0,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.7.12.23,13,Généralement nuageux,,2020-07-13T06:00:00,,88.65,7,68,6.3,Mostly Cloudy,12,,,22,16.1,,,3031092,7,2020,,,,23,2020,,2020-07-12 23:00:00,CALGARY INTL A,11.9,,
-114.01333333333334,51.1225,,11,AB,3031092.2020.7.13.0,13,Averses de pluie,,2020-07-13T07:00:00,,88.62,7,78,7.6,Rain Showers,13,,,21,16.1,,,3031092,7,2020,,,,0,2020,,2020-07-13 00:00:00,CALGARY INTL A,11.3,,
-114.01333333333334,51.1225,,16,AB,3031092.2020.7.13.1,13,ND,,2020-07-13T08:00:00,,88.63,7,76,6.9,NA,13,,,21,16.1,,,3031092,7,2020,,,,1,2020,,2020-07-13 01:00:00,CALGARY INTL A,10.9,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.7.13.2,13,Pluie,,2020-07-13T09:00:00,,88.65,7,68,5.2,Rain,13,,,8,11.3,,,3031092,7,2020,,,,2,2020,,2020-07-13 02:00:00,CALGARY INTL A,10.8,,
-114.01333333333334,51.1225,,14,AB,3031092.2020.7.13.3,13,Averses de pluie,,2020-07-13T10:00:00,,88.66,7,63,4.1,Rain Showers,13,,,33,11.3,,,3031092,7,2020,,,,3,2020,,2020-07-13 03:00:00,CALGARY INTL A,10.8,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.7.13.4,13,ND,,2020-07-13T11:00:00,,88.7,7,69,4.1,NA,13,,,34,16.1,,,3031092,7,2020,,,,4,2020,,2020-07-13 04:00:00,CALGARY INTL A,9.6,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.7.13.5,13,Généralement dégagé,,2020-07-13T12:00:00,,88.71,7,64,3.3,Mainly Clear,13,,,25,64.4,,,3031092,7,2020,,,,5,2020,,2020-07-13 05:00:00,CALGARY INTL A,9.8,,
-114.01333333333334,51.1225,,4,AB,3031092.2020.7.13.6,13,ND,,2020-07-13T13:00:00,,88.74,7,60,3.3,NA,13,,,33,64.4,,,3031092,7,2020,,,,6,2020,,2020-07-13 06:00:00,CALGARY INTL A,10.7,,
-114.01333333333334,51.1225,,9,AB,3031092.2020.7.13.7,13,ND,,2020-07-13T14:00:00,,88.74,7,50,2.5,NA,13,,,30,64.4,,,3031092,7,2020,,,,7,2020,,2020-07-13 07:00:00,CALGARY INTL A,12.6,,
-114.01333333333334,51.1225,,5,AB,3031092.2020.7.13.8,13,Généralement nuageux,,2020-07-13T15:00:00,,88.75,7,50,1.8,Mostly Cloudy,13,,,25,64.4,,,3031092,7,2020,,,,8,2020,,2020-07-13 08:00:00,CALGARY INTL A,12.0,,
-114.01333333333334,51.1225,,21,AB,3031092.2020.7.13.9,13,ND,,2020-07-13T16:00:00,,88.73,7,37,0.1,NA,13,,,27,64.4,,,3031092,7,2020,,,,9,2020,,2020-07-13 09:00:00,CALGARY INTL A,14.7,,
-114.01333333333334,51.1225,,12,AB,3031092.2020.7.13.10,13,ND,,2020-07-13T17:00:00,,88.73,7,35,1.1,NA,13,,,35,64.4,,,3031092,7,2020,,,,10,2020,,2020-07-13 10:00:00,CALGARY INTL A,16.4,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.7.13.11,13,Généralement dégagé,,2020-07-13T18:00:00,,88.74,7,35,0.9,Mainly Clear,13,,,33,64.4,,,3031092,7,2020,,,,11,2020,,2020-07-13 11:00:00,CALGARY INTL A,16.2,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.7.13.12,13,ND,,2020-07-13T19:00:00,,88.72,7,39,2.1,NA,13,,,33,64.4,,,3031092,7,2020,,,,12,2020,,2020-07-13 12:00:00,CALGARY INTL A,15.9,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.7.13.13,13,ND,,2020-07-13T20:00:00,,88.69,7,29,-0.7,NA,13,,,30,64.4,,,3031092,7,2020,,,,13,2020,,2020-07-13 13:00:00,CALGARY INTL A,17.6,,
-114.01333333333334,51.1225,,29,AB,3031092.2020.7.13.14,13,Généralement nuageux,,2020-07-13T21:00:00,,88.72,7,32,0.4,Mostly Cloudy,13,,,30,64.4,,,3031092,7,2020,,,,14,2020,,2020-07-13 14:00:00,CALGARY INTL A,17.0,,
-114.01333333333334,51.1225,,16,AB,3031092.2020.7.13.15,13,ND,,2020-07-13T22:00:00,,88.7,7,29,-0.1,NA,13,,,31,64.4,,,3031092,7,2020,,,,15,2020,,2020-07-13 15:00:00,CALGARY INTL A,18.3,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.7.13.16,13,ND,,2020-07-13T23:00:00,,88.72,7,53,5.8,NA,13,,,3,48.3,,,3031092,7,2020,,,,16,2020,,2020-07-13 16:00:00,CALGARY INTL A,15.2,,
-114.01333333333334,51.1225,,15,AB,3031092.2020.7.13.17,14,Généralement nuageux,,2020-07-14T00:00:00,,88.71,7,40,3.6,Mostly Cloudy,13,,,1,64.4,,,3031092,7,2020,,,,17,2020,,2020-07-13 17:00:00,CALGARY INTL A,17.3,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.7.13.18,14,ND,,2020-07-14T01:00:00,,88.7,7,38,2.7,NA,13,,,31,64.4,,,3031092,7,2020,,,,18,2020,,2020-07-13 18:00:00,CALGARY INTL A,17.1,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.7.13.19,14,ND,,2020-07-14T02:00:00,,88.71,7,47,5.3,NA,13,,,17,32.2,,,3031092,7,2020,,,,19,2020,,2020-07-13 19:00:00,CALGARY INTL A,16.5,,
-114.01333333333334,51.1225,,16,AB,3031092.2020.7.13.20,14,Généralement nuageux,,2020-07-14T03:00:00,,88.75,7,30,0.2,Mostly Cloudy,13,,,28,48.3,,,3031092,7,2020,,,,20,2020,,2020-07-13 20:00:00,CALGARY INTL A,17.8,,
-114.01333333333334,51.1225,,17,AB,3031092.2020.7.13.21,14,ND,,2020-07-14T04:00:00,,88.78,7,33,-0.1,NA,13,,,28,32.2,,,3031092,7,2020,,,,21,2020,,2020-07-13 21:00:00,CALGARY INTL A,16.1,,
-114.01333333333334,51.1225,,17,AB,3031092.2020.7.13.22,14,ND,,2020-07-14T05:00:00,,88.84,7,35,-0.2,NA,13,,,29,24.1,,,3031092,7,2020,,,,22,2020,,2020-07-13 22:00:00,CALGARY INTL A,15.1,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.7.13.23,14,Généralement dégagé,,2020-07-14T06:00:00,,88.86,7,38,-0.4,Mainly Clear,13,,,29,24.1,,,3031092,7,2020,,,,23,2020,,2020-07-13 23:00:00,CALGARY INTL A,13.6,,
-114.01333333333334,51.1225,,18,AB,3031092.2020.7.14.0,14,ND,,2020-07-14T07:00:00,,88.89,7,38,-0.7,NA,14,,,30,24.1,,,3031092,7,2020,,,,0,2020,,2020-07-14 00:00:00,CALGARY INTL A,13.4,,
-114.01333333333334,51.1225,,20,AB,3031092.2020.7.14.1,14,ND,,2020-07-14T08:00:00,,88.89,7,37,-1.1,NA,14,,,29,24.1,,,3031092,7,2020,,,,1,2020,,2020-07-14 01:00:00,CALGARY INTL A,13.4,,
-114.01333333333334,51.1225,,24,AB,3031092.2020.7.14.2,14,Dégagé,,2020-07-14T09:00:00,,88.9,7,36,-0.9,Clear,14,,,29,24.1,,,3031092,7,2020,,,,2,2020,,2020-07-14 02:00:00,CALGARY INTL A,13.8,,
-114.01333333333334,51.1225,,29,AB,3031092.2020.7.14.3,14,ND,,2020-07-14T10:00:00,,88.92,7,37,-0.9,NA,14,,,28,32.2,,,3031092,7,2020,,,,3,2020,,2020-07-14 03:00:00,CALGARY INTL A,13.6,,
-114.01333333333334,51.1225,,12,AB,3031092.2020.7.14.4,14,ND,,2020-07-14T11:00:00,,88.94,7,42,-0.6,NA,14,,,30,32.2,,,3031092,7,2020,,,,4,2020,,2020-07-14 04:00:00,CALGARY INTL A,12.0,,
-114.01333333333334,51.1225,,25,AB,3031092.2020.7.14.5,14,Dégagé,,2020-07-14T12:00:00,,88.99,7,37,-1.0,Clear,14,,,28,64.4,,,3031092,7,2020,,,,5,2020,,2020-07-14 05:00:00,CALGARY INTL A,13.3,,
-114.01333333333334,51.1225,,28,AB,3031092.2020.7.14.6,14,ND,,2020-07-14T13:00:00,,89.0,7,37,-0.7,NA,14,,,28,64.4,,,3031092,7,2020,,,,6,2020,,2020-07-14 06:00:00,CALGARY INTL A,13.7,,
-114.01333333333334,51.1225,,31,AB,3031092.2020.7.14.7,14,ND,,2020-07-14T14:00:00,,89.03,7,37,0.2,NA,14,,,28,64.4,,,3031092,7,2020,,,,7,2020,,2020-07-14 07:00:00,CALGARY INTL A,14.7,,
-114.01333333333334,51.1225,,28,AB,3031092.2020.7.14.8,14,Généralement nuageux,,2020-07-14T15:00:00,,89.06,7,36,0.4,Mostly Cloudy,14,,,28,64.4,,,3031092,7,2020,,,,8,2020,,2020-07-14 08:00:00,CALGARY INTL A,15.4,,
-114.01333333333334,51.1225,,23,AB,3031092.2020.7.14.9,14,ND,,2020-07-14T16:00:00,,89.05,7,35,1.6,NA,14,,,29,64.4,,,3031092,7,2020,,,,9,2020,,2020-07-14 09:00:00,CALGARY INTL A,17.2,,
-114.01333333333334,51.1225,,11,AB,3031092.2020.7.14.10,14,ND,,2020-07-14T17:00:00,,89.05,7,29,-0.4,NA,14,,,30,64.4,,,3031092,7,2020,,,,10,2020,,2020-07-14 10:00:00,CALGARY INTL A,18.0,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.7.14.11,14,Généralement dégagé,,2020-07-14T18:00:00,,89.03,7,33,2.3,Mainly Clear,14,,,32,64.4,,,3031092,7,2020,,,,11,2020,,2020-07-14 11:00:00,CALGARY INTL A,18.7,,
-114.01333333333334,51.1225,,16,AB,3031092.2020.7.14.12,14,ND,,2020-07-14T19:00:00,,89.0,7,27,0.1,NA,14,,,25,64.4,,,3031092,7,2020,,,,12,2020,,2020-07-14 12:00:00,CALGARY INTL A,19.4,,
-114.01333333333334,51.1225,,13,AB,3031092.2020.7.14.13,14,ND,,2020-07-14T20:00:00,,88.99,7,27,1.4,NA,14,,,23,64.4,,,3031092,7,2020,,,,13,2020,,2020-07-14 13:00:00,CALGARY INTL A,20.8,,
-114.01333333333334,51.1225,,18,AB,3031092.2020.7.14.14,14,Généralement dégagé,,2020-07-14T21:00:00,,88.92,7,25,0.9,Mainly Clear,14,,,22,64.4,,,3031092,7,2020,,,,14,2020,,2020-07-14 14:00:00,CALGARY INTL A,21.7,,
-114.01333333333334,51.1225,,4,AB,3031092.2020.7.14.15,14,ND,,2020-07-14T22:00:00,,88.89,7,28,2.7,NA,14,,,12,64.4,,,3031092,7,2020,,,,15,2020,,2020-07-14 15:00:00,CALGARY INTL A,21.9,,
-114.01333333333334,51.1225,,3,AB,3031092.2020.7.14.16,14,ND,,2020-07-14T23:00:00,,88.86,7,28,3.4,NA,14,,,17,64.4,,,3031092,7,2020,,,,16,2020,,2020-07-14 16:00:00,CALGARY INTL A,22.5,,
-114.01333333333334,51.1225,,7,AB,3031092.2020.7.14.17,15,Généralement dégagé,,2020-07-15T00:00:00,,88.85,7,29,3.5,Mainly Clear,14,,,21,64.4,,,3031092,7,2020,,,,17,2020,,2020-07-14 17:00:00,CALGARY INTL A,22.4,,
-114.01333333333334,51.1225,,22,AB,3031092.2020.7.14.18,15,ND,,2020-07-15T01:00:00,,88.85,7,31,4.2,NA,14,,,6,64.4,,,3031092,7,2020,,,,18,2020,,2020-07-14 18:00:00,CALGARY INTL A,21.7,,
-114.01333333333334,51.1225,,11,AB,3031092.2020.7.14.19,15,ND,,2020-07-15T02:00:00,,88.83,7,40,6.8,NA,14,,,8,64.4,,,3031092,7,2020,,,,19,2020,,2020-07-14 19:00:00,CALGARY INTL A,20.8,,
-114.01333333333334,51.1225,,16,AB,3031092.2020.7.14.20,15,Dégagé,,2020-07-15T03:00:00,,88.83,7,51,8.2,Clear,14,,,8,64.4,,,3031092,7,2020,,,,20,2020,,2020-07-14 20:00:00,CALGARY INTL A,18.4,,
-114.01333333333334,51.1225,,6,AB,3031092.2020.7.14.21,15,ND,,2020-07-15T04:00:00,,88.87,7,62,8.8,NA,14,,,9,32.2,,,3031092,7,2020,,,,21,2020,,2020-07-14 21:00:00,CALGARY INTL A,15.9,,
-114.01333333333334,51.1225,,8,AB,3031092.2020.7.14.22,15,ND,,2020-07-15T05:00:00,,88.93,7,58,8.2,NA,14,,,31,24.1,,,3031092,7,2020,,,,22,2020,,2020-07-14 22:00:00,CALGARY INTL A,16.3,,
-114.01333333333334,51.1225,,4,AB,3031092.2020.7.14.23,15,Dégagé,,2020-07-15T06:00:00,,88.92,7,50,5.6,Clear,14,,,29,24.1,,,3031092,7,2020,,,,23,2020,,2020-07-14 23:00:00,CALGARY INTL A,15.8,,
-114.01333333333334,51.1225,,10,AB,3031092.2020.7.15.0,15,ND,,2020-07-15T07:00:00,,88.91,7,41,2.0,NA,15,,,29,24.1,,,3031092,7,2020,,,,0,2020,,2020-07-15 00:00:00,CALGARY INTL A,15.2,,
-114.01333333333334,51.1225,,18,AB,3031092.2020.7.15.1,15,ND,,2020-07-15T08:00:00,,88.89,7,36,1.4,NA,15,,,28,24.1,,,3031092,7,2020,,,,1,2020,,2020-07-15 01:00:00,CALGARY INTL A,16.4,,
-114.01333333333334,51.1225,,23,AB,3031092.2020.7.15.2,15,Généralement dégagé,,2020-07-15T09:00:00,,88.86,7,36,1.5,Mainly Clear,15,,,28,24.1,,,3031092,7,2020,,,,2,2020,,2020-07-15 02:00:00,CALGARY INTL A,16.6,,
-114.01333333333334,51.1225,,25,AB,3031092.2020.7.15.3,15,ND,,2020-07-15T10:00:00,,88.83,7,36,1.7,NA,15,,,27,24.1,,,3031092,7,2020,,,,3,2020,,2020-07-15 03:00:00,CALGARY INTL A,16.8,,
